"","cve","nombre","CVE","NOM_MUN"
"6186","20317","San Pedro Mártir Yucuxaco","20346","San Sebastián Nicananduta"
"6187","20317","San Pedro Mártir Yucuxaco","20339","San Pedro y San Pablo Teposcolula"
"6188","20317","San Pedro Mártir Yucuxaco","20239","San Martín Huamelúlpam"
"6189","20317","San Pedro Mártir Yucuxaco","20210","San Juan Ñumí"
"6190","20317","San Pedro Mártir Yucuxaco","20105","San Antonino Monte Verde"
"6191","20317","San Pedro Mártir Yucuxaco","20499","Santiago Yolomécatl"
"6192","20313","San Pedro Jocotipac","20177","San Juan Bautista Cuicatlán"
"6193","20313","San Pedro Jocotipac","20270","San Miguel Huautla"
"6194","20313","San Pedro Jocotipac","20451","Santiago Apoala"
"6195","20313","San Pedro Jocotipac","20436","Santa María Texcatitlán"
"6196","20313","San Pedro Jocotipac","20558","Valerio Trujano"
"6197","20312","San Pedro Jicayán","20188","San Juan Colorado"
"6198","20312","San Pedro Jicayán","20111","San Antonio Tepetlapa"
"6199","20312","San Pedro Jicayán","20345","San Sebastián Ixcapa"
"6200","20312","San Pedro Jicayán","20302","San Pedro Atoyac"
"6201","20312","San Pedro Jicayán","20285","San Miguel Tlacamama"
"6202","20312","San Pedro Jicayán","20070","Pinotepa de Don Luis"
"6203","20312","San Pedro Jicayán","20482","Santiago Pinotepa Nacional"
"6204","20311","San Pedro Jaltepetongo","20177","San Juan Bautista Cuicatlán"
"6205","20311","San Pedro Jaltepetongo","20436","Santa María Texcatitlán"
"6206","20311","San Pedro Jaltepetongo","20395","Santa María Apazco"
"6207","20311","San Pedro Jaltepetongo","20558","Valerio Trujano"
"6208","20304","San Pedro Coxcaltepec Cántaros","20177","San Juan Bautista Cuicatlán"
"6209","20304","San Pedro Coxcaltepec Cántaros","20463","Santiago Huauclilla"
"6210","20304","San Pedro Coxcaltepec Cántaros","20395","Santa María Apazco"
"6211","20304","San Pedro Coxcaltepec Cántaros","20006","Asunción Nochixtlán"
"6212","20302","San Pedro Atoyac","20188","San Juan Colorado"
"6213","20302","San Pedro Atoyac","20111","San Antonio Tepetlapa"
"6214","20302","San Pedro Atoyac","20312","San Pedro Jicayán"
"6215","20302","San Pedro Atoyac","20415","Santa María Ipalapa"
"6216","20300","San Pedro Amuzgos","20185","San Juan Cacahuatepec"
"6217","20300","San Pedro Amuzgos","20447","Santa María Zacatepec"
"6218","20300","San Pedro Amuzgos","20415","Santa María Ipalapa"
"6219","20297","San Pablo Tijaltepec","20137","San Francisco Cahuacuá"
"6220","20297","San Pablo Tijaltepec","20371","Santa Catarina Ticuá"
"6221","20297","San Pablo Tijaltepec","20255","San Mateo Sindihui"
"6222","20297","San Pablo Tijaltepec","20218","San Juan Teita"
"6223","20297","San Pablo Tijaltepec","20445","Santa María Yosoyúa"
"6224","20297","San Pablo Tijaltepec","20382","Santa Cruz Tacahua"
"6225","20297","San Pablo Tijaltepec","20026","Chalcatongo de Hidalgo"
"6226","20290","San Nicolás Hidalgo","20381","Santa Cruz Tacache de Mina"
"6227","20290","San Nicolás Hidalgo","20055","Mariscala de Juárez"
"6228","20290","San Nicolás Hidalgo","20034","Guadalupe de Ramírez"
"6229","20290","San Nicolás Hidalgo","20484","Santiago Tamazola"
"6230","20287","San Miguel Tulancingo","20129","San Cristóbal Suchixtlahuaca"
"6231","20287","San Miguel Tulancingo","20283","San Miguel Tequixtepec"
"6232","20287","San Miguel Tulancingo","20256","San Mateo Tlapiltepec"
"6233","20287","San Miguel Tulancingo","20106","San Antonio Acutla"
"6234","20287","San Miguel Tulancingo","20047","Santa Magdalena Jicotlán"
"6235","20287","San Miguel Tulancingo","20556","La Trinidad Vista Hermosa"
"6236","20287","San Miguel Tulancingo","20488","Santiago Tepetlapa"
"6237","20287","San Miguel Tulancingo","20486","Villa Tejúpam de la Unión"
"6238","20286","San Miguel Tlacotepec","20348","San Sebastián Tecomaxtlahuaca"
"6239","20286","San Miguel Tlacotepec","20469","Santiago Juxtlahuaca"
"6240","20286","San Miguel Tlacotepec","20065","Ixpantepec Nieves"
"6241","20286","San Miguel Tlacotepec","20528","Santos Reyes Tepejillo"
"6242","20285","San Miguel Tlacamama","20111","San Antonio Tepetlapa"
"6243","20285","San Miguel Tlacamama","20345","San Sebastián Ixcapa"
"6244","20285","San Miguel Tlacamama","20312","San Pedro Jicayán"
"6245","20285","San Miguel Tlacamama","20482","Santiago Pinotepa Nacional"
"6246","20283","San Miguel Tequixtepec","20176","San Juan Bautista Coixtlahuaca"
"6247","20283","San Miguel Tequixtepec","20129","San Cristóbal Suchixtlahuaca"
"6248","20283","San Miguel Tequixtepec","20287","San Miguel Tulancingo"
"6249","20283","San Miguel Tequixtepec","20464","Santiago Ihuitlán Plumas"
"6250","20283","San Miguel Tequixtepec","20431","Santa María Tecomavaca"
"6251","20283","San Miguel Tequixtepec","20416","Santa María Ixcatlán"
"6252","20283","San Miguel Tequixtepec","20488","Santiago Tepetlapa"
"6253","20283","San Miguel Tequixtepec","20548","Tepelmeme Villa de Morelos"
"6254","20281","San Miguel Tecomatlán","20140","San Francisco Chindúa"
"6255","20281","San Miguel Tecomatlán","20144","San Francisco Jaltepetongo"
"6256","20281","San Miguel Tecomatlán","20250","San Mateo Etlatongo"
"6257","20281","San Miguel Tecomatlán","20054","Magdalena Zahuatlán"
"6258","20281","San Miguel Tecomatlán","20492","Santiago Tilantongo"
"6259","20281","San Miguel Tecomatlán","20147","San Francisco Nuxaño"
"6260","20274","San Miguel Piedras","20137","San Francisco Cahuacuá"
"6261","20274","San Miguel Piedras","20329","San Pedro Teozacoalco"
"6262","20274","San Miguel Piedras","20566","San Mateo Yucutindoo"
"6263","20274","San Miguel Piedras","20217","San Juan Tamazola"
"6264","20274","San Miguel Piedras","20108","San Antonio Huitepec"
"6265","20272","San Miguel Panixtlahuaca","20364","Santa Catarina Juquila"
"6266","20272","San Miguel Panixtlahuaca","20213","San Juan Quiahije"
"6267","20272","San Miguel Panixtlahuaca","20543","Tataltepec de Valdés"
"6268","20272","San Miguel Panixtlahuaca","20334","Villa de Tututepec de Melchor Ocampo"
"6269","20270","San Miguel Huautla","20177","San Juan Bautista Cuicatlán"
"6270","20270","San Miguel Huautla","20176","San Juan Bautista Coixtlahuaca"
"6271","20270","San Miguel Huautla","20313","San Pedro Jocotipac"
"6272","20270","San Miguel Huautla","20451","Santiago Apoala"
"6273","20270","San Miguel Huautla","20416","Santa María Ixcatlán"
"6274","20269","San Miguel el Grande","20133","San Esteban Atatlahuca"
"6275","20269","San Miguel el Grande","20371","Santa Catarina Ticuá"
"6276","20269","San Miguel el Grande","20320","San Pedro Molinos"
"6277","20269","San Miguel el Grande","20110","San Antonio Sinicahua"
"6278","20269","San Miguel el Grande","20397","Heroica Ciudad de Tlaxiaco"
"6279","20269","San Miguel el Grande","20372","Santa Catarina Yosonotú"
"6280","20269","San Miguel el Grande","20026","Chalcatongo de Hidalgo"
"6281","20264","San Miguel Chicahua","20176","San Juan Bautista Coixtlahuaca"
"6282","20264","San Miguel Chicahua","20121","San Bartolo Soyaltepec"
"6283","20264","San Miguel Chicahua","20451","Santiago Apoala"
"6284","20264","San Miguel Chicahua","20404","Santa María Chachoápam"
"6285","20264","San Miguel Chicahua","20006","Asunción Nochixtlán"
"6286","20261","San Miguel Amatitlán","20455","Santiago Ayuquililla"
"6287","20261","San Miguel Amatitlán","20160","San Jerónimo Silacayoapilla"
"6288","20261","San Miguel Amatitlán","20352","San Simón Zahuatlán"
"6289","20261","San Miguel Amatitlán","20245","San Martín Zacatepec"
"6290","20261","San Miguel Amatitlán","20237","San Marcos Arteaga"
"6291","20261","San Miguel Amatitlán","20055","Mariscala de Juárez"
"6292","20261","San Miguel Amatitlán","20032","Fresnillo de Trujano"
"6293","20261","San Miguel Amatitlán","20529","Santos Reyes Yucuná"
"6294","20261","San Miguel Amatitlán","20039","Heroica Ciudad de Huajuapan de León"
"6295","20261","San Miguel Amatitlán","21066","Guadalupe"
"6296","20261","San Miguel Amatitlán","21141","San Pedro Yeloixtlahuaca"
"6297","20259","San Miguel Ahuehuetitlán","20199","San Juan Ihualtepec"
"6298","20259","San Miguel Ahuehuetitlán","20251","San Mateo Nejápam"
"6299","20259","San Miguel Ahuehuetitlán","20099","San Andrés Tepetlapa"
"6300","20259","San Miguel Ahuehuetitlán","20567","Zapotitlán Lagunas"
"6301","20259","San Miguel Ahuehuetitlán","20484","Santiago Tamazola"
"6302","20259","San Miguel Ahuehuetitlán","20183","San Juan Bautista Tlachichilco"
"6303","20258","San Miguel Achiutla","20195","San Juan Diuxi"
"6304","20258","San Miguel Achiutla","20172","San Juan Achiutla"
"6305","20258","San Miguel Achiutla","20119","San Bartolomé Yucuañe"
"6306","20258","San Miguel Achiutla","20370","Santa Catarina Tayata"
"6307","20258","San Miguel Achiutla","20331","San Pedro Tidaá"
"6308","20258","San Miguel Achiutla","20423","Santa María Nduayaco"
"6309","20258","San Miguel Achiutla","20050","Magdalena Peñasco"
"6310","20258","San Miguel Achiutla","20492","Santiago Tilantongo"
"6311","20258","San Miguel Achiutla","20562","Magdalena Yodocono de Porfirio Díaz"
"6312","20256","San Mateo Tlapiltepec","20287","San Miguel Tulancingo"
"6313","20256","San Mateo Tlapiltepec","20464","Santiago Ihuitlán Plumas"
"6314","20256","San Mateo Tlapiltepec","20047","Santa Magdalena Jicotlán"
"6315","20256","San Mateo Tlapiltepec","20552","Tlacotepec Plumas"
"6316","20256","San Mateo Tlapiltepec","20488","Santiago Tepetlapa"
"6317","20255","San Mateo Sindihui","20137","San Francisco Cahuacuá"
"6318","20255","San Mateo Sindihui","20329","San Pedro Teozacoalco"
"6319","20255","San Mateo Sindihui","20297","San Pablo Tijaltepec"
"6320","20255","San Mateo Sindihui","20218","San Juan Teita"
"6321","20255","San Mateo Sindihui","20430","Santa María Tataltepec"
"6322","20255","San Mateo Sindihui","20382","Santa Cruz Tacahua"
"6323","20255","San Mateo Sindihui","20564","Yutanduchi de Guerrero"
"6324","20255","San Mateo Sindihui","20492","Santiago Tilantongo"
"6325","20252","San Mateo Peñasco","20119","San Bartolomé Yucuañe"
"6326","20252","San Mateo Peñasco","20320","San Pedro Molinos"
"6327","20252","San Mateo Peñasco","20218","San Juan Teita"
"6328","20252","San Mateo Peñasco","20110","San Antonio Sinicahua"
"6329","20252","San Mateo Peñasco","20445","Santa María Yosoyúa"
"6330","20252","San Mateo Peñasco","20430","Santa María Tataltepec"
"6331","20252","San Mateo Peñasco","20086","San Agustín Tlacotepec"
"6332","20251","San Mateo Nejápam","12005","Alpoyeca"
"6333","20251","San Mateo Nejápam","12065","Tlalixtaquilla de Maldonado"
"6334","20251","San Mateo Nejápam","20259","San Miguel Ahuehuetitlán"
"6335","20251","San Mateo Nejápam","20099","San Andrés Tepetlapa"
"6336","20251","San Mateo Nejápam","20567","Zapotitlán Lagunas"
"6337","20251","San Mateo Nejápam","20183","San Juan Bautista Tlachichilco"
"6338","20250","San Mateo Etlatongo","20140","San Francisco Chindúa"
"6339","20250","San Mateo Etlatongo","20281","San Miguel Tecomatlán"
"6340","20250","San Mateo Etlatongo","20054","Magdalena Zahuatlán"
"6341","20250","San Mateo Etlatongo","20215","San Juan Sayultepec"
"6342","20250","San Mateo Etlatongo","20006","Asunción Nochixtlán"
"6343","20249","San Mateo Yoloxochitlán","20041","Huautla de Jiménez"
"6344","20249","San Mateo Yoloxochitlán","20234","San Lucas Zoquiápam"
"6345","20249","San Mateo Yoloxochitlán","20374","Santa Cruz Acatepec"
"6346","20249","San Mateo Yoloxochitlán","20029","Eloxochitlán de Flores Magón"
"6347","20245","San Martín Zacatepec","20352","San Simón Zahuatlán"
"6348","20245","San Martín Zacatepec","20261","San Miguel Amatitlán"
"6349","20245","San Martín Zacatepec","20055","Mariscala de Juárez"
"6350","20245","San Martín Zacatepec","20529","Santos Reyes Yucuná"
"6351","20244","San Martín Toxpalan","20206","San Juan de los Cués"
"6352","20244","San Martín Toxpalan","20163","San Jerónimo Tecóatl"
"6353","20244","San Martín Toxpalan","20234","San Lucas Zoquiápam"
"6354","20244","San Martín Toxpalan","20434","Santa María Teopoxco"
"6355","20244","San Martín Toxpalan","20545","Teotitlán de Flores Magón"
"6356","20242","San Martín Peras","12004","Alcozauca de Guerrero"
"6357","20242","San Martín Peras","20152","San Francisco Tlapancingo"
"6358","20242","San Martín Peras","20348","San Sebastián Tecomaxtlahuaca"
"6359","20242","San Martín Peras","20469","Santiago Juxtlahuaca"
"6360","20242","San Martín Peras","20016","Coicoyán de las Flores"
"6361","20242","San Martín Peras","20537","Silacayoápam"
"6362","20240","San Martín Itunyoso","20208","San Juan Mixtepec -Dto. 08 -"
"6363","20240","San Martín Itunyoso","20469","Santiago Juxtlahuaca"
"6364","20240","San Martín Itunyoso","20397","Heroica Ciudad de Tlaxiaco"
"6365","20240","San Martín Itunyoso","20073","Putla Villa de Guerrero"
"6366","20239","San Martín Huamelúlpam","20317","San Pedro Mártir Yucuxaco"
"6367","20239","San Martín Huamelúlpam","20210","San Juan Ñumí"
"6368","20239","San Martín Huamelúlpam","20408","Santa María del Rosario"
"6369","20239","San Martín Huamelúlpam","20383","Santa Cruz Tayata"
"6370","20239","San Martín Huamelúlpam","20499","Santiago Yolomécatl"
"6371","20239","San Martín Huamelúlpam","20480","Santiago Nundiche"
"6372","20234","San Lucas Zoquiápam","20206","San Juan de los Cués"
"6373","20234","San Lucas Zoquiápam","20163","San Jerónimo Tecóatl"
"6374","20234","San Lucas Zoquiápam","20041","Huautla de Jiménez"
"6375","20234","San Lucas Zoquiápam","20249","San Mateo Yoloxochitlán"
"6376","20234","San Lucas Zoquiápam","20244","San Martín Toxpalan"
"6377","20234","San Lucas Zoquiápam","20374","Santa Cruz Acatepec"
"6378","20234","San Lucas Zoquiápam","20058","Mazatlán Villa de Flores"
"6379","20229","San Lorenzo Texmelúcan","20516","Santo Domingo Teojomulco"
"6380","20229","San Lorenzo Texmelúcan","20477","Santiago Minas"
"6381","20229","San Lorenzo Texmelúcan","20277","Villa Sola de Vega"
"6382","20228","San Lorenzo Cuaunecuiltitla","20142","San Francisco Huehuetlán"
"6383","20228","San Lorenzo Cuaunecuiltitla","20354","Santa Ana Ateixtlahuaca"
"6384","20228","San Lorenzo Cuaunecuiltitla","20322","San Pedro Ocopetatillo"
"6385","20228","San Lorenzo Cuaunecuiltitla","21036","Coyomeapan"
"6386","20228","San Lorenzo Cuaunecuiltitla","21145","San Sebastián Tlacotepec"
"6387","20225","San Lorenzo","20188","San Juan Colorado"
"6388","20225","San Lorenzo","20367","Santa Catarina Mechoacán"
"6389","20225","San Lorenzo","20090","San Andrés Huaxpaltepec"
"6390","20225","San Lorenzo","20082","San Agustín Chayuco"
"6391","20225","San Lorenzo","20070","Pinotepa de Don Luis"
"6392","20224","San Juan Yucuita","20404","Santa María Chachoápam"
"6393","20224","San Juan Yucuita","20523","Santo Domingo Yanhuitlán"
"6394","20224","San Juan Yucuita","20096","San Andrés Sinaxtla"
"6395","20224","San Juan Yucuita","20006","Asunción Nochixtlán"
"6396","20221","San Juan Teposcolula","20176","San Juan Bautista Coixtlahuaca"
"6397","20221","San Juan Teposcolula","20121","San Bartolo Soyaltepec"
"6398","20221","San Juan Teposcolula","20341","San Pedro Yucunama"
"6399","20221","San Juan Teposcolula","20339","San Pedro y San Pablo Teposcolula"
"6400","20221","San Juan Teposcolula","20422","Santa María Nativitas"
"6401","20221","San Juan Teposcolula","20521","Santo Domingo Tonaltepec"
"6402","20221","San Juan Teposcolula","20486","Villa Tejúpam de la Unión"
"6403","20218","San Juan Teita","20297","San Pablo Tijaltepec"
"6404","20218","San Juan Teita","20255","San Mateo Sindihui"
"6405","20218","San Juan Teita","20252","San Mateo Peñasco"
"6406","20218","San Juan Teita","20445","Santa María Yosoyúa"
"6407","20218","San Juan Teita","20430","Santa María Tataltepec"
"6408","20213","San Juan Quiahije","20364","Santa Catarina Juquila"
"6409","20213","San Juan Quiahije","20272","San Miguel Panixtlahuaca"
"6410","20213","San Juan Quiahije","20386","Santa Cruz Zenzontepec"
"6411","20213","San Juan Quiahije","20543","Tataltepec de Valdés"
"6412","20213","San Juan Quiahije","20477","Santiago Minas"
"6413","20210","San Juan Ñumí","20317","San Pedro Mártir Yucuxaco"
"6414","20210","San Juan Ñumí","20239","San Martín Huamelúlpam"
"6415","20210","San Juan Ñumí","20208","San Juan Mixtepec -Dto. 08 -"
"6416","20210","San Juan Ñumí","20105","San Antonino Monte Verde"
"6417","20210","San Juan Ñumí","20549","Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca"
"6418","20210","San Juan Ñumí","20480","Santiago Nundiche"
"6419","20208","San Juan Mixtepec -Dto. 08 -","20240","San Martín Itunyoso"
"6420","20208","San Juan Mixtepec -Dto. 08 -","20210","San Juan Ñumí"
"6421","20208","San Juan Mixtepec -Dto. 08 -","20469","Santiago Juxtlahuaca"
"6422","20208","San Juan Mixtepec -Dto. 08 -","20397","Heroica Ciudad de Tlaxiaco"
"6423","20208","San Juan Mixtepec -Dto. 08 -","20549","Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca"
"6424","20208","San Juan Mixtepec -Dto. 08 -","20528","Santos Reyes Tepejillo"
"6425","20208","San Juan Mixtepec -Dto. 08 -","20480","Santiago Nundiche"
"6426","20110","San Antonio Sinicahua","20320","San Pedro Molinos"
"6427","20110","San Antonio Sinicahua","20269","San Miguel el Grande"
"6428","20110","San Antonio Sinicahua","20252","San Mateo Peñasco"
"6429","20110","San Antonio Sinicahua","20397","Heroica Ciudad de Tlaxiaco"
"6430","20110","San Antonio Sinicahua","20086","San Agustín Tlacotepec"
"6431","20110","San Antonio Sinicahua","20050","Magdalena Peñasco"
"6432","20109","San Antonio Nanahuatípam","20545","Teotitlán de Flores Magón"
"6433","20109","San Antonio Nanahuatípam","20548","Tepelmeme Villa de Morelos"
"6434","20109","San Antonio Nanahuatípam","21035","Coxcatlán"
"6435","20109","San Antonio Nanahuatípam","21129","San José Miahuatlán"
"6436","20106","San Antonio Acutla","20287","San Miguel Tulancingo"
"6437","20106","San Antonio Acutla","20556","La Trinidad Vista Hermosa"
"6438","20106","San Antonio Acutla","20547","Teotongo"
"6439","20106","San Antonio Acutla","20486","Villa Tejúpam de la Unión"
"6440","20105","San Antonino Monte Verde","20346","San Sebastián Nicananduta"
"6441","20105","San Antonino Monte Verde","20317","San Pedro Mártir Yucuxaco"
"6442","20105","San Antonino Monte Verde","20210","San Juan Ñumí"
"6443","20105","San Antonino Monte Verde","20405","Villa de Chilapa de Díaz"
"6444","20105","San Antonino Monte Verde","20549","Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca"
"6445","20237","San Marcos Arteaga","20160","San Jerónimo Silacayoapilla"
"6446","20237","San Marcos Arteaga","20261","San Miguel Amatitlán"
"6447","20237","San Marcos Arteaga","20456","Santiago Cacaloxtepec"
"6448","20237","San Marcos Arteaga","20055","Mariscala de Juárez"
"6449","20237","San Marcos Arteaga","20549","Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca"
"6450","20237","San Marcos Arteaga","20529","Santos Reyes Yucuná"
"6451","20237","San Marcos Arteaga","20520","Santo Domingo Tonalá"
"6452","20237","San Marcos Arteaga","20164","San Jorge Nuchita"
"6453","20237","San Marcos Arteaga","20039","Heroica Ciudad de Huajuapan de León"
"6454","20469","Santiago Juxtlahuaca","12071","Xochistlahuaca"
"6455","20469","Santiago Juxtlahuaca","12062","Tlacoachistlahuaca"
"6456","20469","Santiago Juxtlahuaca","20348","San Sebastián Tecomaxtlahuaca"
"6457","20469","Santiago Juxtlahuaca","20286","San Miguel Tlacotepec"
"6458","20469","Santiago Juxtlahuaca","20242","San Martín Peras"
"6459","20469","Santiago Juxtlahuaca","20240","San Martín Itunyoso"
"6460","20469","Santiago Juxtlahuaca","20208","San Juan Mixtepec -Dto. 08 -"
"6461","20469","Santiago Juxtlahuaca","20016","Coicoyán de las Flores"
"6462","20469","Santiago Juxtlahuaca","20528","Santos Reyes Tepejillo"
"6463","20469","Santiago Juxtlahuaca","20073","Putla Villa de Guerrero"
"6464","20469","Santiago Juxtlahuaca","20020","Constancia del Rosario"
"6465","20467","Santiago Jamiltepec","20367","Santa Catarina Mechoacán"
"6466","20467","Santiago Jamiltepec","20414","Santa María Huazolotitlán"
"6467","20467","Santiago Jamiltepec","20090","San Andrés Huaxpaltepec"
"6468","20467","Santiago Jamiltepec","20082","San Agustín Chayuco"
"6469","20467","Santiago Jamiltepec","20543","Tataltepec de Valdés"
"6470","20467","Santiago Jamiltepec","20489","Santiago Tetepec"
"6471","20467","Santiago Jamiltepec","20334","Villa de Tututepec de Melchor Ocampo"
"6472","20466","Santiago Ixtayutla","20188","San Juan Colorado"
"6473","20466","Santiago Ixtayutla","20450","Santiago Amoltepec"
"6474","20466","Santiago Ixtayutla","20386","Santa Cruz Zenzontepec"
"6475","20466","Santiago Ixtayutla","20377","Santa Cruz Itundujia"
"6476","20466","Santiago Ixtayutla","20082","San Agustín Chayuco"
"6477","20466","Santiago Ixtayutla","20076","La Reforma"
"6478","20466","Santiago Ixtayutla","20489","Santiago Tetepec"
"6479","20464","Santiago Ihuitlán Plumas","20151","San Francisco Teopan"
"6480","20464","Santiago Ihuitlán Plumas","20283","San Miguel Tequixtepec"
"6481","20464","Santiago Ihuitlán Plumas","20256","San Mateo Tlapiltepec"
"6482","20464","Santiago Ihuitlán Plumas","20552","Tlacotepec Plumas"
"6483","20464","Santiago Ihuitlán Plumas","20488","Santiago Tepetlapa"
"6484","20464","Santiago Ihuitlán Plumas","20018","Concepción Buenavista"
"6485","20464","Santiago Ihuitlán Plumas","20548","Tepelmeme Villa de Morelos"
"6486","20463","Santiago Huauclilla","20177","San Juan Bautista Cuicatlán"
"6487","20463","Santiago Huauclilla","20304","San Pedro Coxcaltepec Cántaros"
"6488","20463","Santiago Huauclilla","20478","Santiago Nacaltepec"
"6489","20463","Santiago Huauclilla","20161","San Jerónimo Sosola"
"6490","20463","Santiago Huauclilla","20006","Asunción Nochixtlán"
"6491","20462","Santiago Huajolotitlán","20321","San Pedro Nopala"
"6492","20462","Santiago Huajolotitlán","20456","Santiago Cacaloxtepec"
"6493","20462","Santiago Huajolotitlán","20400","Santa María Camotlán"
"6494","20462","Santiago Huajolotitlán","20089","San Andrés Dinicuiti"
"6495","20462","Santiago Huajolotitlán","20540","Villa de Tamazulápam del Progreso"
"6496","20462","Santiago Huajolotitlán","20039","Heroica Ciudad de Huajuapan de León"
"6497","20461","Santiago del Río","20348","San Sebastián Tecomaxtlahuaca"
"6498","20461","Santiago del Río","20065","Ixpantepec Nieves"
"6499","20461","Santiago del Río","20537","Silacayoápam"
"6500","20459","Santiago Chazumba","20340","San Pedro y San Pablo Tequixtepec"
"6501","20459","Santiago Chazumba","20022","Cosoltepec"
"6502","20459","Santiago Chazumba","21027","Caltepec"
"6503","20459","Santiago Chazumba","21018","Atexcal"
"6504","20459","Santiago Chazumba","21127","San Jerónimo Xayacatlán"
"6505","20459","Santiago Chazumba","21190","Totoltepec de Guerrero"
"6506","20459","Santiago Chazumba","21209","Zapotitlán"
"6507","20456","Santiago Cacaloxtepec","20237","San Marcos Arteaga"
"6508","20456","Santiago Cacaloxtepec","20462","Santiago Huajolotitlán"
"6509","20456","Santiago Cacaloxtepec","20089","San Andrés Dinicuiti"
"6510","20456","Santiago Cacaloxtepec","20549","Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca"
"6511","20456","Santiago Cacaloxtepec","20039","Heroica Ciudad de Huajuapan de León"
"6512","20451","Santiago Apoala","20176","San Juan Bautista Coixtlahuaca"
"6513","20451","Santiago Apoala","20313","San Pedro Jocotipac"
"6514","20451","Santiago Apoala","20270","San Miguel Huautla"
"6515","20451","Santiago Apoala","20264","San Miguel Chicahua"
"6516","20451","Santiago Apoala","20436","Santa María Texcatitlán"
"6517","20451","Santiago Apoala","20395","Santa María Apazco"
"6518","20451","Santiago Apoala","20006","Asunción Nochixtlán"
"6519","20450","Santiago Amoltepec","20466","Santiago Ixtayutla"
"6520","20450","Santiago Amoltepec","20448","Santa María Zaniza"
"6521","20450","Santiago Amoltepec","20386","Santa Cruz Zenzontepec"
"6522","20450","Santiago Amoltepec","20377","Santa Cruz Itundujia"
"6523","20450","Santiago Amoltepec","20566","San Mateo Yucutindoo"
"6524","20448","Santa María Zaniza","20450","Santiago Amoltepec"
"6525","20448","Santa María Zaniza","20386","Santa Cruz Zenzontepec"
"6526","20448","Santa María Zaniza","20566","San Mateo Yucutindoo"
"6527","20448","Santa María Zaniza","20516","Santo Domingo Teojomulco"
"6528","20448","Santa María Zaniza","20491","Santiago Textitlán"
"6529","20447","Santa María Zacatepec","12071","Xochistlahuaca"
"6530","20447","Santa María Zacatepec","20185","San Juan Cacahuatepec"
"6531","20447","Santa María Zacatepec","20300","San Pedro Amuzgos"
"6532","20447","Santa María Zacatepec","20415","Santa María Ipalapa"
"6533","20447","Santa María Zacatepec","20088","San Andrés Cabecera Nueva"
"6534","20447","Santa María Zacatepec","20076","La Reforma"
"6535","20447","Santa María Zacatepec","20037","Mesones Hidalgo"
"6536","20447","Santa María Zacatepec","20073","Putla Villa de Guerrero"
"6537","20446","Santa María Yucuhiti","20532","Santo Tomás Ocotepec"
"6538","20446","Santa María Yucuhiti","20481","Santiago Nuyoó"
"6539","20446","Santa María Yucuhiti","20073","Putla Villa de Guerrero"
"6540","20445","Santa María Yosoyúa","20371","Santa Catarina Ticuá"
"6541","20445","Santa María Yosoyúa","20320","San Pedro Molinos"
"6542","20445","Santa María Yosoyúa","20297","San Pablo Tijaltepec"
"6543","20445","Santa María Yosoyúa","20252","San Mateo Peñasco"
"6544","20445","Santa María Yosoyúa","20218","San Juan Teita"
"6545","20444","Santa María Yolotepec","20137","San Francisco Cahuacuá"
"6546","20444","Santa María Yolotepec","20382","Santa Cruz Tacahua"
"6547","20444","Santa María Yolotepec","20500","Santiago Yosondúa"
"6548","20436","Santa María Texcatitlán","20313","San Pedro Jocotipac"
"6549","20436","Santa María Texcatitlán","20311","San Pedro Jaltepetongo"
"6550","20436","Santa María Texcatitlán","20451","Santiago Apoala"
"6551","20436","Santa María Texcatitlán","20395","Santa María Apazco"
"6552","20436","Santa María Texcatitlán","20558","Valerio Trujano"
"6553","20434","Santa María Teopoxco","20163","San Jerónimo Tecóatl"
"6554","20434","Santa María Teopoxco","20142","San Francisco Huehuetlán"
"6555","20434","Santa María Teopoxco","20244","San Martín Toxpalan"
"6556","20434","Santa María Teopoxco","20545","Teotitlán de Flores Magón"
"6557","20434","Santa María Teopoxco","20490","Santiago Texcalcingo"
"6558","20434","Santa María Teopoxco","21036","Coyomeapan"
"6559","20433","Santa María Temaxcaltepec","20202","San Juan Lachao"
"6560","20433","Santa María Temaxcaltepec","20526","Santos Reyes Nopala"
"6561","20433","Santa María Temaxcaltepec","20497","Santiago Yaitepec"
"6562","20431","Santa María Tecomavaca","20206","San Juan de los Cués"
"6563","20431","Santa María Tecomavaca","20177","San Juan Bautista Cuicatlán"
"6564","20431","Santa María Tecomavaca","20283","San Miguel Tequixtepec"
"6565","20431","Santa María Tecomavaca","20416","Santa María Ixcatlán"
"6566","20431","Santa María Tecomavaca","20058","Mazatlán Villa de Flores"
"6567","20431","Santa María Tecomavaca","20545","Teotitlán de Flores Magón"
"6568","20431","Santa María Tecomavaca","20548","Tepelmeme Villa de Morelos"
"6569","20430","Santa María Tataltepec","20119","San Bartolomé Yucuañe"
"6570","20430","Santa María Tataltepec","20255","San Mateo Sindihui"
"6571","20430","Santa María Tataltepec","20252","San Mateo Peñasco"
